hour,price_eur_mwh,load_mw,wind_onshore,wind_offshore,solar,ror,biomass,waste,lignite,hardcoal,ccgt_new,ccgt_exist,ocgt,oil,net_import_mwh,load_shed_mwh,storage_soc_mwh
1691,162.27538644470863,86233.08421425715,5291.140873015869,2596.385869565217,27038.2925,1478.6749999999995,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,90979.81540699885
1692,162.27538644470863,85581.64681210676,4931.492063492054,2929.565217391302,27445.12624999998,1545.3249999999998,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,97972.32265702437
1693,162.27538644470863,82555.02291551174,4731.017857142855,3117.798913043478,22217.9925,1505.4,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,102802.26155751199
1694,176.09006341656752,81462.29544123728,4477.972222222212,3025.923913043478,14967.654999999999,1427.425,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,101188.38728045824
1695,176.09006341656752,81244.58074643063,4117.091269841264,3297.798913043478,8249.442500000001,1451.8249999999998,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,92735.86325593128
1696,176.09006341656755,83265.03494121684,3583.755952380948,2657.771739130434,2669.6012499999783,1446.875,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,74502.0477892444
1697,176.09006341656752,85085.77510890782,3932.3154761904743,2759.7554347826067,178.28875,1477.725,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,51901.93920482962
1698,176.09006341656752,84243.5757111895,4067.257936507934,3200.543478260868,45.15,1471.75,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,30633.93077824196
1699,176.09006341656752,79431.82656369926,4074.787698412697,4427.690217391302,42.4625,1447.725,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,15636.456881368307
1700,176.09006341656755,74932.91549638163,4060.686507936501,4473.260869565217,28.164999999978498,1436.325,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,5383.033756218965
1701,176.09006341656755,71009.31736167984,3621.17658730158,5704.891304347824,-0.0,1442.375,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,524.5573538851249
1702,133.27499999999998,66299.2285146636,3628.1130952380927,6510.978260869566,-0.0,1450.9250000000002,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,12695.21215855594,-0.0,-0.0,-0.0,524.5573538851249
1703,133.27499999999998,62912.30144986983,3874.9067460317383,5781.684782608695,-0.0,1478.425,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,9763.284921229399,-0.0,-0.0,-0.0,524.5573538851249
1704,133.27499999999998,61038.07450388069,4382.960317460315,4378.695652173912,-0.0,1480.7500000000002,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,5534.155561008518
1705,133.27499999999998,60374.69032584309,4989.448412698408,4780.190217391302,-0.0,1486.7,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,12153.977933085273
1706,133.27499999999998,61348.56187073854,5697.519841269831,5125.923913043478,-0.0,1491.35,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,7019.768116425229,-0.0,-0.0,-0.0,12153.977933085273
1707,133.27499999999998,63461.0803034263,5956.589285714277,6398.804347826085,5.32125,1490.0749999999998,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,7596.290419885938,-0.0,-0.0,-0.0,12153.977933085273
1708,133.27499999999998,67625.80366142526,5939.521825396817,7421.49456521739,10.80375,1490.275,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,11306.871363446622,-0.0,-0.0,-0.0,12688.854262015415
1709,144.6226302083333,76147.880063022,6069.535714285711,7198.288043478261,132.225,1497.775,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,7234.628944038296
1710,144.6226302083333,81331.7181468369,5957.958333333329,7254.701086956522,4152.94,1510.45,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,524.5573538851249
1711,133.27499999999998,84178.07775389963,4926.24404761904,7475.86956521739,15010.38625,1487.925,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,13263.652891063202,-0.0,-0.0,-0.0,524.5573538851249
1712,133.27499999999998,85239.02229609685,3756.712301587291,8826.358695652172,27780.20375,1473.7749999999999,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,1387.9725488573895,-0.0,-0.0,-0.0,524.5573538851249
1713,133.27499999999998,86268.79573570969,3989.1765873015797,8605.353260869564,35370.99375,1493.1,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,18960.23210184812
1714,133.27499999999998,86209.12625937827,4795.1349206349205,8903.722826086956,35014.47,1514.6499999999999,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,24702.426892688243
1715,133.27499999999998,86164.88132657776,5473.908730158724,8821.793478260868,31693.848749999997,1528.825,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,41375.221739256405
1716,133.27499999999998,84951.8166515205,5867.555555555553,9146.739130434782,27412.285,1527.125,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,42350.474252347456
1717,133.27499999999998,84011.46692252414,5920.355158730158,9127.010869565216,22655.78625,1521.325,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,11784.512483775758,-0.0,-0.0,-0.0,51001.53617831257
1718,133.27499999999998,82184.44745214313,5687.845238095237,8272.255434782608,17536.1525,1550.25,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,7123.944279265281,-0.0,-0.0,-0.0,51001.53617831257
1719,133.27499999999998,81495.39863695705,5466.74404761904,8364.048913043478,11002.087500000001,1581.7,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,13066.81817629453,-0.0,-0.0,-0.0,51001.53617831257
1720,176.09006341656752,83159.28504360627,5131.966269841264,8406.440217391302,3702.8375000000005,1605.0500000000002,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,42356.7538279233
1721,176.09006341656752,85090.54093864179,5244.730158730158,8509.728260869566,240.15499999999997,1653.75,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,28369.06891225448
1722,176.09006341656752,84803.33529406546,5868.878968253961,8081.983695652172,72.72375,1619.275,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,14674.825287088515
1723,176.09006341656752,80261.11313896271,6302.867063492054,8450.054347826084,42.6775,1590.9,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,6486.685466625416
1724,176.09006341656755,76010.15402402065,6221.910714285711,7342.255434782607,12.52375,1565.95,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,1337.0475697499298
1725,176.09006341656752,72072.03298925117,5569.057539682539,7634.184782608694,-0.0,1571.225,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,0.0
1726,133.27499999999998,67457.84036485499,4944.452380952371,6591.603260869562,-0.0,1570.1999999999998,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,12337.584723033051,-0.0,-0.0,-0.0,0.0
1727,133.27499999999998,64027.795421589675,4544.325396825395,6019.157608695651,-0.0,1551.725,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,3937.3560805741163
1728,133.27499999999998,61688.28824704535,4293.196428571422,6249.538043478261,-0.0,1537.1750000000002,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,10133.125074527938,-0.0,-0.0,-0.0,6374.552528125097
1729,133.27499999999998,61736.815986296,4351.837301587291,6603.342391304346,-0.0,1538.4999999999998,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,12874.581686456906
1730,133.27499999999998,61663.106633180716,4330.160714285711,6990.978260869563,-0.0,1538.075,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,19796.28473475248
1731,133.27499999999998,63609.91587795616,3922.001984126975,6926.820652173912,6.02,1540.4,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,24403.638422763415
1732,133.27499999999998,67714.84095341468,3994.9265873015797,6509.103260869562,12.09375,1557.8249999999998,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,24761.82176172962
1733,144.6226302083333,75918.41180164169,4333.811507936501,5918.233695652173,169.90375,1571.975,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,16521.730253341062
1734,144.6226302083333,81780.06035890512,4194.077380952381,5457.309782608695,3597.43375,1604.2,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,5153.980831107688
1735,144.6226302083333,84805.26738720085,3511.880952380948,5872.826086956522,12860.06375,1598.675,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,0.0
1736,133.27499999999998,85976.7276567426,2695.5634920634875,5672.934782608695,24890.4425,1596.05,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,9107.736882070418,-0.0,-0.0,-0.0,0.0
1737,133.27499999999998,86138.70146459315,2965.4484126984084,5275.679347826084,33614.87375,1577.9499999999998,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,690.7499540686563,-0.0,-0.0,-0.0,0.0
1738,122.81702399999998,85753.28108563427,3521.281746031738,5107.663043478258,36794.29375,1547.925,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,3102.607155720696
1739,122.81702399999998,85244.81857550303,4210.095238095237,5863.206521739129,36482.3825,1546.8999999999999,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,7779.50221267878
1740,122.81702399999998,83586.85725446901,4707.698412698409,6066.847826086956,32603.40625,1558.85,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,11008.88963762248
1741,133.27499999999998,82042.98603308001,5716.503968253961,6408.179347826085,25614.83125,1558.925,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,730.5464669999701,-0.0,-0.0,-0.0,11008.88963762248
1742,133.27499999999998,80434.42189320757,7012.398809523804,6739.483695652173,18024.8475,1541.95,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,5101.741888031598,-0.0,-0.0,-0.0,11008.88963762248
1743,133.27499999999998,80247.97490564203,8680.674603174593,8207.038043478258,10387.295,1561.15,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,9397.817258989176,-0.0,-0.0,-0.0,11008.88963762248
1744,133.27499999999998,81875.63456600261,9388.472222222212,9343.695652173912,3385.0137499999787,1595.625,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,13065.800242113444,-0.0,-0.0,-0.0,7797.402450650533
1745,133.27499999999998,83316.55742482736,10889.861111111106,9402.554347826084,244.7775,1605.8499999999995,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,2422.9082153482696
1746,133.27499999999998,81937.94456961908,12963.466269841265,8992.173913043478,52.1375,1590.175,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,0.0
1747,133.27499999999998,77564.74836231109,14863.978174603171,8223.179347826088,26.445,1551.975,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,10885.170839881832,-0.0,-0.0,-0.0,0.0
1748,133.27499999999998,73026.7124090017,15991.251984126975,7820.135869565217,15.31875,1531.175,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,5654.830805309513,-0.0,-0.0,-0.0,0.0
1749,133.27499999999998,69227.95969239864,16729.48809523809,6877.092391304346,-0.0,1535.9999999999998,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,2071.379205856203,-0.0,-0.0,-0.0,0.0
1750,120.04186046511627,65474.61116447736,17515.23015873016,5969.021739130434,-0.0,1517.6999999999998,4000.0,1014.0,9000.0,6458.659266616774,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
1751,120.04186046511627,61483.26096382777,18165.117063492064,5216.657608695651,-0.0,1505.4,4000.0,1014.0,9000.0,2582.0862916400583,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
1752,117.87894736842105,59088.91454579051,18751.89087301587,5414.429347826085,-0.0,1511.875,4000.0,1014.0,8396.719324948554,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
1753,117.87894736842105,56686.453336584585,19510.434523809516,5882.690217391305,-0.0,1525.125,4000.0,1014.0,4754.203595383766,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
1754,117.87894736842105,56309.30875655564,19979.242063492053,6365.054347826084,-0.0,1523.55,4000.0,1014.0,3427.462345237498,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
1755,117.87894736842105,56342.08993675283,20382.83730158729,6104.103260869563,6.1275,1521.625,4000.0,1014.0,3313.3968742959805,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
1756,117.87894736842105,56880.43548737816,21040.02579365079,5197.336956521739,12.5775,1535.7,4000.0,1014.0,4080.795237205639,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
1757,117.87894736842105,58232.28885266124,21720.579365079357,4554.86413043478,229.29749999999999,1535.725,4000.0,1014.0,5177.8228571471045,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
1758,117.87894736842105,61380.50581057705,20724.597222222223,3745.760869565217,4923.929999999999,1538.3,4000.0,1014.0,5433.917718789609,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
1759,117.87894736842105,65374.14232143686,18082.335317460318,3084.211956521739,15885.75875,1519.325,4000.0,1014.0,1788.5112974548101,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
1760,104.21153846153845,68979.71792605275,16832.349206349198,2040.4076086956509,29295.5775,1511.75,4000.0,1014.0,-0.0,-0.0,0.0,19936.26702783055,-0.0,-0.0,-0.0,-0.0,5424.608080149733
1761,104.21153846153845,71092.33296339729,17834.720238095237,1388.641304347824,38976.32875,1494.075,4000.0,1014.0,-0.0,-0.0,0.0,6384.567670954228,-0.0,-0.0,-0.0,-0.0,5424.608080149733
1762,104.21153846153845,72197.58684149953,19067.867063492064,837.1467391304341,44384.11625,1515.5749999999996,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,7940.881562827772
1763,104.21153846153845,71126.6598181028,20291.704365079357,475.271739130434,47886.35875,1508.45,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,15668.041597490483
1764,104.21153846153845,68738.3350903375,21150.05158730158,542.36413043478,47322.62875,1476.2999999999995,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,26004.370599793398
1765,104.21153846153845,66364.75867350573,22650.299603174593,1055.9510869565188,40515.40625,1452.725,4000.0,1014.0,-0.0,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,49355.048935753766
1766,104.21153846153845,65593.24168299057,24373.382936507936,1599.456521739129,29817.65125,1460.575,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,50000.0
1767,104.21153846153845,66321.4797872729,24737.27579365079,2454.211956521739,17010.853750000002,1475.925,4000.0,1014.0,-0.0,-0.0,0.0,15629.213287100363,-0.0,-0.0,-0.0,-0.0,50000.0
1768,117.87894736842105,69551.07006774108,23702.27579365079,3185.298913043478,5112.323749999979,1494.8499999999995,4000.0,1014.0,2924.1830729256326,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,41543.60568945709
1769,117.87894736842105,72229.20876581549,24258.611111111106,1904.510869565217,319.86625,1518.75,4000.0,1014.0,9000.0,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,30904.57388202045
1770,117.87894736842105,71592.10105441925,26954.3115079365,1151.902173913041,77.88375,1512.2749999999999,4000.0,1014.0,9000.0,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,22694.439900177
1771,117.87894736842105,67555.861889924,28847.24801587301,896.820652173912,42.19375,1480.6,4000.0,1014.0,-0.0,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,10949.648783638382
1772,117.87894736842105,64260.03301646406,28523.559523809516,1025.461956521739,29.562500000000004,1476.8499999999995,4000.0,1014.0,8190.599036132811,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,10949.648783638382
1773,117.87894736842105,62106.747418619474,26034.44841269841,1196.6576086956509,-0.0,1485.925,4000.0,1014.0,8375.716397225413,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,10949.648783638382
1774,117.87894736842105,59384.33158619228,23949.206349206343,1637.608695652173,-0.0,1474.5749999999998,4000.0,1014.0,7308.9415413337665,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,10949.648783638382
1775,117.87894736842105,56013.827313049354,22017.982142857145,2152.255434782607,-0.0,1425.625,4000.0,1014.0,5403.964735409601,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,10949.648783638382
1776,117.87894736842105,53932.222370527896,20188.158730158724,2390.788043478261,-0.0,1418.2,4000.0,1014.0,-0.0,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,5823.528370210349
1777,117.87894736842105,52826.03464741021,17972.720238095237,2824.4021739130408,-0.0,1424.3249999999998,4000.0,1014.0,-0.0,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
1778,117.87894736842105,52848.0605091537,16102.28174603174,3465.978260869563,-0.0,1417.875,4000.0,1014.0,6847.925502252401,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
1779,117.87894736842105,53407.111657880014,15290.527777777777,4358.967391304346,6.0737499999999995,1409.575,4000.0,1014.0,7327.967738797892,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
1780,117.87894736842105,53447.00938112591,15174.478174603173,4376.739130434783,14.405000000000001,1412.6,4000.0,1014.0,7454.787076087952,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
1781,117.87894736842105,53891.229794505285,15301.70833333333,4657.663043478261,588.6162499999785,1436.375,4000.0,1014.0,6892.867167693716,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
1782,117.87894736842105,56467.353975030885,14157.86904761904,5832.065217391302,9751.27125,1390.95,4000.0,1014.0,321.1984600205469,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
1783,104.21153846153845,61504.32077900357,11545.361111111106,6407.690217391302,29093.0475,1432.725,4000.0,1014.0,-0.0,-0.0,0.0,8011.496950501158,-0.0,-0.0,-0.0,-0.0,0.0
1784,3.0,65185.73103918367,8999.023809523804,852.6275775196905,48889.65625,1462.85,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,3508.211140138046
1785,1.3,66560.51190967343,7552.662631474804,-0.0,61959.13,1480.45,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,15570.112633067365
1786,1.3,66841.08403448491,10689.980158730157,-0.0,67839.70249999998,1475.25,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,36014.84731234278
1787,1.3,66157.57388628696,13205.878968253961,-0.0,66464.025,1454.925,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,58190.8521910311
1788,1.3,64518.321667114,15319.049603174593,-0.0,61407.81625,1438.5,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,79099.45460964927
1789,1.3,62766.525022804344,16041.313492063488,-0.0,53062.59125,1466.075,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,94398.21114013804
1790,3.0,62170.76410450554,17478.950396825396,3036.084957680176,40609.253749999974,1432.475,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,102576.21114013804
1791,3.0,63153.974099555395,19910.059523809516,12894.130434782606,24315.69375,1415.2500000000002,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,106400.0
1792,104.21153846153845,66975.8153291264,18770.50992063492,15311.25,7398.84875,1437.0749999999998,4000.0,1014.0,-0.0,-0.0,0.0,19044.13165849149,-0.0,-0.0,-0.0,-0.0,106400.0
1793,104.21153846153845,71784.21551518195,18292.621031746025,16170.815217391304,349.96625,1455.325,4000.0,1014.0,-0.0,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,94448.01894880409
1794,104.21153846153845,71857.11982949082,21361.25,14811.440217391306,41.33375,1475.125,4000.0,1014.0,-0.0,-0.0,0.0,18095.64979804645,-0.0,-0.0,-0.0,-0.0,81916.0034725994
1795,104.21153846153845,68484.29704458542,24773.007936507936,12765.652173913044,44.182500000000005,1444.2749999999999,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,59608.09386086202
1796,104.21153846153844,66635.38051866995,26705.55555555555,12461.08695652174,24.4025,1420.8999999999999,4000.0,1014.0,-0.0,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,58447.82316362909
1797,104.21153846153845,65431.58989066259,26297.99007936508,11796.195652173912,-0.0,1413.45,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,40293.902389654235
1798,104.21153846153844,62389.50924898442,27152.82341269841,15792.961956521738,-0.0,1391.8249999999998,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,29905.512872683812
1799,96.03213784615383,61365.62869343451,29126.579365079357,22244.75543478261,-0.0,1396.775,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,30305.334734854172
1800,96.03213784615383,59986.98363667399,29572.158730158724,21391.548913043476,-0.0,1387.675,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,31628.597781121254
1801,96.03213784615383,60613.27162651202,29860.571428571424,21567.554347826088,-0.0,1389.45,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,32798.16976501133
1802,96.03213784615383,60933.48386215135,30879.918650793647,21222.798913043476,-0.0,1377.825,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,34296.78611862967
1803,104.21153846153845,62362.26673577536,30511.462301587293,19502.364130434784,6.235,1387.3,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,32275.009760553337
1804,104.21153846153845,67618.17189354046,30570.559523809512,18462.717391304348,13.06125,1408.8499999999995,4000.0,1014.0,-0.0,-0.0,0.0,12148.98372842661,-0.0,-0.0,-0.0,-0.0,32275.009760553337
1805,104.21153846153845,77136.95074058256,30248.28571428571,16034.347826086956,809.2062500000001,1454.9,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,11883.123354084699
1806,104.21153846153845,82218.06587269898,26526.119047619042,13108.53260869565,11136.731249999999,1441.625,4000.0,1014.0,-0.0,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,6684.104639101069
1807,104.21153846153845,84980.73364544689,21641.996031746028,9562.74456521739,30031.25375,1431.5749999999998,4000.0,1014.0,-0.0,-0.0,0.0,17299.16429848347,-0.0,-0.0,-0.0,-0.0,6684.104639101069
1808,78.87014446153844,84814.96005443008,22658.011904761897,5982.798913043478,49645.542499999996,1437.3249999999996,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,10096.86952823757
1809,3.0,83789.95244455119,21692.148809523806,84.8178696110715,65191.49375,1441.7749999999999,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,22339.7811934379
1810,3.0,83066.02934827124,21385.664682539682,1773.1793478260852,71616.23125,1452.55,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,42782.35328824865
1811,3.0,81688.64015204873,18536.08333333333,1197.065217391302,74865.84874999999,1415.275,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,64342.400150977504
1812,3.0,80409.46569020873,17901.80357142857,1223.396739130434,73460.93125,1464.3,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,85245.16738651376
1813,3.0,77884.73518708462,16271.039682539684,1084.320652173912,67251.73125,1542.5,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,100986.86952823757
1814,78.87014446153844,76347.01446217664,15740.396825396818,1428.505434782607,54873.75125,1512.3499999999995,4000.0,1014.0,-0.0,-0.0,0.0,4000.0,-0.0,-0.0,-0.0,-0.0,106400.0
1815,104.21153846153845,76595.99686422442,15324.069444444434,3197.2010869565192,33938.66375,1460.125,4000.0,1014.0,-0.0,-0.0,0.0,17661.937582823466,-0.0,-0.0,-0.0,-0.0,106400.0
1816,120.04186046511627,79610.70618648452,15263.831349206344,3464.592391304346,11016.11625,1438.5499999999995,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,99028.02736094962
1817,120.04186046511627,83881.21164364631,16492.779761904752,3774.945652173912,609.8474999999785,1475.25,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,77687.60806650054
1818,120.04186046511627,84590.83725072435,20593.30555555555,3720.570652173912,81.91499999999999,1477.825,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,59275.488445564784
1819,120.04186046511627,79961.3488890063,22665.76984126984,2586.929347826085,57.13625,1446.9499999999998,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,47618.65151857481
1820,120.04186046511627,75372.20907226574,22800.16468253967,2252.11956521739,27.14375,1430.95,4000.0,1014.0,9000.0,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,31139.229781478836
1821,120.04186046511627,72111.35108455645,21203.170634920632,2571.358695652173,-0.0,1420.075,4000.0,1014.0,9000.0,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,16685.937544929788
1822,120.04186046511627,67971.80934042211,20227.222222222223,3092.5271739130408,-0.0,1396.3,4000.0,1014.0,9000.0,8000.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,15258.627264140301
1823,120.04186046511627,64463.707834486864,19321.32341269841,3332.9347826086946,-0.0,1376.85,4000.0,1014.0,9000.0,4721.347947194656,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,13307.763250364318
