hour,model_price_eur_mwh,actual_price_eur_mwh
4516,93.77441860465117,107.99
4517,93.77441860465117,118.65
4518,93.77441860465117,117.76
4519,93.77441860465117,94.06
4520,93.77441860465117,81.78
4521,84.35263157894737,78.44
4522,84.35263157894737,60.15
4523,84.35263157894737,54.72
4524,84.35263157894737,53.04
4525,84.35263157894737,54.65
4526,84.35263157894737,65.2
4527,84.35263157894737,79.98
4528,93.77441860465117,83.92
4529,93.77441860465117,102.1
4530,100.29807692307692,122.77
4531,100.29807692307692,123.34
4532,100.29807692307692,116.65
4533,93.77441860465117,100.95
4534,93.77441860465117,97.15
4535,93.77441860465117,86.85
4536,93.77441860465117,83.86
4537,93.77441860465117,84.65
4538,93.77441860465117,85.1
4539,93.77441860465117,96.15
4540,100.29807692307692,113.66
4541,100.29807692307692,116.46
4542,93.77441860465117,113.59
4543,93.77441860465117,95.66
4544,93.77441860465117,84.68
4545,93.77441860465117,77.77
4546,84.35263157894737,65.67
4547,84.35263157894737,46.69
4548,84.35263157894737,37.78
4549,84.35263157894737,48.32
4550,84.35263157894737,71.13
4551,93.77441860465117,84.73
4552,93.77441860465117,99.01
4553,100.29807692307692,115.98
4554,100.29807692307692,135.34
4555,100.29807692307692,138.24
4556,100.29807692307692,119.79
4557,100.29807692307692,104.9
4558,100.29807692307692,100.91
4559,100.29807692307692,95.73
4560,100.29807692307692,89.1
4561,100.29807692307692,86.45
4562,100.29807692307692,87.97
4563,100.29807692307692,98.62
4564,100.29807692307692,107.61
4565,100.29807692307692,107.23
4566,100.29807692307692,105.35
4567,93.77441860465117,88.9
4568,93.77441860465117,82.0
4569,84.35263157894737,65.33
4570,84.35263157894737,45.22
4571,84.35263157894737,39.51
4572,84.35263157894737,39.55
4573,84.35263157894737,56.71
4574,84.35263157894737,76.8
4575,93.77441860465117,86.4
4576,93.77441860465117,100.2
4577,100.29807692307692,114.39
4578,100.29807692307692,134.67
4579,100.29807692307692,132.7
4580,100.29807692307692,120.88
4581,100.29807692307692,107.69
4582,100.29807692307692,104.75
4583,100.29807692307692,99.57
4584,100.29807692307692,95.0
4585,100.29807692307692,90.69
4586,100.29807692307692,91.53
4587,100.29807692307692,99.4
4588,100.29807692307692,107.41
4589,100.29807692307692,105.92
4590,100.29807692307692,105.18
4591,93.77441860465117,93.3
4592,93.77441860465117,82.9
4593,84.35263157894737,73.15
4594,84.35263157894737,63.82
4595,84.35263157894737,42.16
4596,84.35263157894737,32.04
4597,84.35263157894737,38.1
4598,84.35263157894737,59.55
4599,84.35263157894737,83.15
4600,93.77441860465117,86.44
4601,93.77441860465117,101.93
4602,100.29807692307692,117.5
4603,100.29807692307692,118.08
4604,100.29807692307692,113.8
4605,93.77441860465117,103.82
4606,93.77441860465117,112.23
4607,93.77441860465117,104.57
4608,93.77441860465117,103.68
4609,93.77441860465117,97.4
4610,93.77441860465117,93.33
4611,93.77441860465117,89.94
4612,93.77441860465117,85.27
4613,93.77441860465117,87.98
4614,93.77441860465117,83.8
4615,84.35263157894737,59.86
4616,84.35263157894737,18.19
4617,84.35263157894737,3.0
4618,84.35263157894737,0.22
4619,84.35263157894737,0.0
4620,84.35263157894737,0.0
4621,84.35263157894737,0.22
4622,84.35263157894737,19.73
4623,93.77441860465117,73.89
4624,93.77441860465117,106.2
4625,100.29807692307692,109.2
4626,100.29807692307692,120.0
4627,100.29807692307692,125.02
4628,100.29807692307692,125.0
4629,93.77441860465117,115.42
4630,93.77441860465117,115.35
4631,93.77441860465117,109.14
4632,93.77441860465117,108.42
4633,93.77441860465117,107.35
4634,93.77441860465117,104.64
4635,93.77441860465117,100.85
4636,93.77441860465117,95.8
4637,93.77441860465117,92.18
4638,93.77441860465117,87.94
4639,84.35263157894737,57.62
4640,84.35263157894737,4.28
4641,84.35263157894737,0.05
4642,75.90804542307693,0.0
4643,75.90804542307693,0.0
4644,75.90804542307693,0.0
4645,75.90804542307693,0.0
4646,75.90804542307693,2.36
4647,84.35263157894737,73.4
4648,93.77441860465117,100.61
4649,100.29807692307692,113.74
4650,100.29807692307692,120.0
4651,100.29807692307692,127.7
4652,100.29807692307692,126.94
4653,100.29807692307692,115.41
4654,100.29807692307692,114.02
4655,100.29807692307692,104.01
4656,100.29807692307692,98.17
4657,100.29807692307692,94.94
4658,100.29807692307692,99.32
4659,100.29807692307692,108.93
4660,100.29807692307692,117.87
4661,100.29807692307692,121.62
4662,100.29807692307692,112.06
4663,93.77441860465117,92.43
4664,93.77441860465117,84.58
4665,93.77441860465117,79.67
4666,93.77441860465117,70.98
4667,93.77441860465117,64.17
4668,93.77441860465117,57.15
4669,93.77441860465117,55.82
4670,93.77441860465117,71.1
4671,93.77441860465117,84.58
4672,100.29807692307692,98.94
4673,100.29807692307692,110.11
4674,100.29807692307692,139.99
4675,100.29807692307692,141.57
4676,100.29807692307692,126.14
4677,100.29807692307692,115.15
4678,100.29807692307692,106.1
4679,100.29807692307692,103.06
4680,93.77441860465117,93.86
4681,93.77441860465117,88.28
4682,93.77441860465117,87.12
4683,93.77441860465117,93.0
4684,100.29807692307692,110.33
4685,100.29807692307692,113.41
4686,100.29807692307692,106.86
4687,93.77441860465117,90.82
4688,93.77441860465117,77.67
4689,93.77441860465117,65.0
4690,84.35263157894737,59.19
4691,84.35263157894737,47.26
4692,84.35263157894737,40.2
4693,84.35263157894737,42.57
4694,84.35263157894737,65.0
4695,93.77441860465117,84.87
4696,93.77441860465117,101.54
4697,100.29807692307692,108.15
4698,100.29807692307692,119.78
4699,100.29807692307692,141.99
4700,100.29807692307692,121.28
4701,100.29807692307692,112.45
4702,100.29807692307692,97.63
4703,93.77441860465117,93.99
4704,93.77441860465117,86.67
4705,93.77441860465117,83.43
4706,93.77441860465117,84.26
4707,93.77441860465117,90.41
4708,100.29807692307692,105.74
4709,100.29807692307692,112.63
4710,100.29807692307692,111.92
4711,100.29807692307692,104.21
4712,93.77441860465117,89.8
4713,93.77441860465117,85.65
4714,93.77441860465117,81.96
4715,92.42549169230767,78.62
4716,92.42549169230767,68.06
4717,92.42549169230767,69.2
4718,93.77441860465117,80.86
4719,93.77441860465117,89.09
4720,100.29807692307692,95.49
4721,100.29807692307692,108.37
4722,100.29807692307692,119.72
4723,100.29807692307692,129.04
4724,100.29807692307692,120.71
4725,100.29807692307692,110.55
4726,93.77441860465117,103.76
4727,93.77441860465117,98.33
4728,93.77441860465117,89.96
4729,93.77441860465117,84.81
4730,93.77441860465117,85.76
4731,93.77441860465117,89.0
4732,93.77441860465117,104.05
4733,100.29807692307692,110.33
4734,93.77441860465117,105.92
4735,93.77441860465117,93.1
4736,93.77441860465117,85.0
4737,84.35263157894737,77.07
4738,84.35263157894737,70.17
4739,84.35263157894737,55.26
4740,84.35263157894737,49.78
4741,84.35263157894737,66.18
4742,84.35263157894737,74.79
4743,93.77441860465117,82.71
4744,93.77441860465117,94.98
4745,100.29807692307692,109.73
4746,100.29807692307692,120.75
4747,100.29807692307692,132.0
4748,100.29807692307692,125.07
4749,100.29807692307692,114.18
4750,100.29807692307692,106.8
4751,100.29807692307692,99.15
4752,100.29807692307692,95.36
4753,100.29807692307692,96.37
4754,100.29807692307692,98.66
4755,100.29807692307692,108.23
4756,100.29807692307692,115.92
4757,100.29807692307692,116.17
4758,100.29807692307692,109.39
4759,100.29807692307692,98.13
4760,93.77441860465117,84.98
4761,93.77441860465117,82.02
4762,93.77441860465117,80.0
4763,84.35263157894737,73.02
4764,84.35263157894737,71.2
4765,84.35263157894737,72.68
4766,93.77441860465117,79.99
4767,93.77441860465117,84.07
4768,100.29807692307692,99.92
4769,100.29807692307692,120.0
4770,100.29807692307692,146.55
4771,100.29807692307692,144.44
4772,100.29807692307692,125.88
4773,100.29807692307692,113.48
4774,100.29807692307692,107.6
4775,100.29807692307692,105.35
4776,100.29807692307692,103.19
4777,100.29807692307692,101.63
4778,93.77441860465117,98.38
4779,93.77441860465117,93.69
4780,93.77441860465117,98.39
4781,93.77441860465117,86.89
4782,93.77441860465117,78.89
4783,84.35263157894737,52.98
4784,70.97028844186048,10.0
4785,70.97028844186048,0.65
4786,0.5,0.0
4787,0.5,-0.01
4788,0.5,0.0
4789,70.97028844186048,2.08
4790,70.97028844186048,29.33
4791,84.35263157894737,76.85
4792,93.77441860465117,98.4
4793,93.77441860465117,114.47
4794,93.77441860465117,112.87
4795,93.77441860465117,108.08
4796,93.77441860465117,105.63
4797,93.77441860465117,98.07
4798,86.41328818604651,91.29
4799,86.41328818604651,88.94
4800,86.41328818604651,89.27
4801,93.77441860465117,100.41
4802,93.77441860465117,101.7
4803,93.77441860465117,98.27
4804,93.77441860465117,97.2
4805,93.77441860465117,80.59
4806,84.35263157894737,77.86
4807,84.35263157894737,44.58
4808,70.97028844186048,9.04
4809,70.97028844186048,2.07
4810,70.97028844186048,0.0
4811,70.97028844186048,-0.01
4812,70.97028844186048,0.0
4813,70.97028844186048,9.09
4814,84.35263157894737,69.33
4815,84.35263157894737,92.74
4816,93.77441860465117,100.26
4817,93.77441860465117,112.0
4818,100.29807692307692,116.0
4819,100.29807692307692,115.01
4820,93.77441860465117,114.85
4821,93.77441860465117,105.05
4822,93.77441860465117,87.08
4823,93.77441860465117,79.73
4824,93.77441860465117,83.48
4825,93.77441860465117,83.3
4826,93.77441860465117,83.49
4827,100.29807692307692,96.22
4828,100.29807692307692,113.96
4829,100.29807692307692,126.56
4830,100.29807692307692,123.91
4831,100.29807692307692,109.64
4832,100.29807692307692,105.99
4833,100.29807692307692,98.88
4834,100.29807692307692,84.9
4835,100.29807692307692,81.73
4836,100.29807692307692,85.79
4837,93.77441860465117,87.96
4838,93.77441860465117,90.95
4839,93.77441860465117,104.3
4840,100.29807692307692,105.82
4841,100.29807692307692,119.69
4842,100.29807692307692,123.25
4843,100.29807692307692,120.09
4844,100.29807692307692,108.76
4845,100.29807692307692,100.04
4846,93.77441860465117,92.79
4847,93.77441860465117,87.2
4848,93.77441860465117,85.48
4849,93.77441860465117,82.0
4850,93.77441860465117,81.0
4851,93.77441860465117,89.28
4852,100.29807692307692,108.8
4853,100.29807692307692,109.28
4854,100.29807692307692,102.49
4855,93.77441860465117,91.29
4856,93.77441860465117,81.73
4857,84.35263157894737,68.41
4858,84.35263157894737,39.63
4859,84.35263157894737,10.0
4860,84.35263157894737,0.17
4861,84.35263157894737,4.16
4862,84.35263157894737,36.9
4863,84.35263157894737,75.79
4864,93.77441860465117,88.98
4865,93.77441860465117,108.57
4866,93.77441860465117,112.56
4867,93.77441860465117,113.22
4868,93.77441860465117,108.48
4869,93.77441860465117,102.93
4870,84.35263157894737,87.65
4871,84.35263157894737,79.47
4872,84.35263157894737,78.5
4873,84.35263157894737,76.04
4874,84.35263157894737,77.69
4875,84.35263157894737,80.64
4876,91.53846308479532,91.35
4877,91.53846308479532,99.87
4878,84.35263157894737,96.5
4879,84.35263157894737,81.69
4880,75.90804542307693,67.3
4881,75.90804542307693,53.5
4882,75.90804542307693,33.72
4883,75.90804542307693,23.73
4884,75.90804542307693,26.82
4885,75.90804542307693,40.3
4886,75.90804542307693,67.81
4887,84.35263157894737,78.05
4888,93.77441860465117,86.07
4889,100.29807692307692,105.0
4890,100.29807692307692,112.98
4891,100.29807692307692,119.74
4892,100.29807692307692,110.54
4893,100.29807692307692,103.06
4894,100.29807692307692,97.82
4895,100.29807692307692,94.08
4896,100.29807692307692,89.29
4897,100.29807692307692,89.29
4898,100.29807692307692,93.45
4899,100.29807692307692,102.65
4900,100.29807692307692,112.05
4901,100.29807692307692,117.22
4902,100.29807692307692,110.4
4903,100.29807692307692,96.22
4904,100.29807692307692,89.17
4905,93.77441860465117,84.39
4906,93.77441860465117,82.17
4907,93.77441860465117,80.43
4908,93.77441860465117,82.05
4909,93.77441860465117,84.77
4910,93.77441860465117,93.34
4911,100.29807692307692,100.6
4912,100.29807692307692,109.2
4913,100.29807692307692,130.0
4914,100.29807692307692,154.16
4915,100.29807692307692,140.64
4916,100.29807692307692,118.38
4917,100.29807692307692,109.39
4918,100.29807692307692,111.27
4919,100.29807692307692,103.67
4920,100.29807692307692,97.05
4921,100.29807692307692,92.94
4922,100.29807692307692,96.97
4923,100.29807692307692,98.2
4924,100.29807692307692,108.87
4925,100.29807692307692,112.95
4926,100.29807692307692,110.85
4927,100.29807692307692,98.2
4928,93.77441860465117,94.08
4929,93.77441860465117,85.15
4930,93.77441860465117,83.09
4931,93.77441860465117,78.7
4932,92.42549169230767,76.31
4933,92.42549169230767,79.27
4934,93.77441860465117,81.09
4935,93.77441860465117,84.02
4936,100.29807692307692,90.45
4937,100.29807692307692,101.81
4938,100.29807692307692,109.28
4939,100.29807692307692,121.21
4940,100.29807692307692,112.6
4941,100.29807692307692,110.25
4942,100.29807692307692,106.76
4943,100.29807692307692,100.7
4944,93.77441860465117,97.73
4945,93.77441860465117,96.65
4946,93.77441860465117,96.45
4947,93.77441860465117,94.89
4948,93.77441860465117,97.13
4949,93.77441860465117,96.1
4950,93.77441860465117,87.96
4951,93.77441860465117,85.85
4952,93.77441860465117,79.59
4953,93.77441860465117,75.2
4954,84.35263157894737,66.42
4955,84.35263157894737,49.87
4956,84.35263157894737,50.09
4957,84.35263157894737,68.07
4958,84.35263157894737,74.81
4959,93.77441860465117,84.2
4960,93.77441860465117,98.2
4961,100.29807692307692,106.6
4962,100.29807692307692,121.95
4963,100.29807692307692,127.07
4964,100.29807692307692,116.72
4965,100.29807692307692,108.8
4966,100.29807692307692,104.64
4967,93.77441860465117,99.47
4968,93.77441860465117,95.01
4969,93.77441860465117,92.07
4970,93.77441860465117,91.99
4971,93.77441860465117,89.88
4972,93.77441860465117,88.79
4973,93.77441860465117,86.58
4974,93.77441860465117,83.76
4975,93.77441860465117,81.71
4976,84.35263157894737,75.91
4977,84.35263157894737,70.52
4978,84.35263157894737,45.93
4979,84.35263157894737,15.04
4980,84.35263157894737,8.85
4981,84.35263157894737,17.3
4982,84.35263157894737,45.74
4983,84.35263157894737,82.36
4984,93.77441860465117,95.66
4985,93.77441860465117,102.47
4986,100.29807692307692,107.95
4987,100.29807692307692,114.71
4988,100.29807692307692,107.33
4989,93.77441860465117,102.69
4990,93.77441860465117,100.0
4991,93.77441860465117,88.77
4992,93.77441860465117,83.5
4993,93.77441860465117,79.67
4994,93.77441860465117,79.51
4995,93.77441860465117,89.52
4996,100.29807692307692,108.88
4997,100.29807692307692,121.97
4998,100.29807692307692,118.37
4999,93.77441860465117,105.45
5000,93.77441860465117,97.25
5001,93.77441860465117,90.96
5002,84.35263157894737,81.79
5003,84.35263157894737,77.52
5004,84.35263157894737,68.33
5005,84.35263157894737,73.97
5006,84.35263157894737,77.28
5007,84.35263157894737,88.12
5008,93.77441860465117,97.2
5009,93.77441860465117,103.59
5010,93.77441860465117,114.14
5011,93.77441860465117,114.34
5012,93.77441860465117,105.26
5013,93.77441860465117,92.43
5014,93.77441860465117,87.51
5015,86.41328818604651,84.1
5016,86.41328818604651,82.9
5017,86.41328818604651,82.1
5018,93.77441860465117,83.89
5019,93.77441860465117,92.88
5020,93.77441860465117,101.07
5021,93.77441860465117,109.25
5022,93.77441860465117,99.02
5023,93.77441860465117,80.2
5024,84.35263157894737,66.37
5025,84.35263157894737,54.0
5026,75.90804542307693,25.6
5027,75.90804542307693,4.34
5028,75.90804542307693,1.07
5029,75.90804542307693,6.2
5030,84.35263157894737,44.41
5031,84.35263157894737,78.24
5032,93.77441860465117,94.81
5033,100.29807692307692,105.32
5034,100.29807692307692,123.56
5035,100.29807692307692,126.01
5036,100.29807692307692,111.94
5037,93.77441860465117,102.07
5038,93.77441860465117,94.92
5039,93.77441860465117,90.88
5040,93.77441860465117,86.93
5041,93.77441860465117,83.24
5042,93.77441860465117,84.89
5043,93.77441860465117,94.72
5044,93.77441860465117,100.38
5045,93.77441860465117,97.47
5046,93.77441860465117,93.88
5047,93.77441860465117,79.02
5048,93.77441860465117,63.29
5049,84.35263157894737,40.43
5050,84.35263157894737,24.79
5051,84.35263157894737,17.69
5052,84.35263157894737,10.7
5053,84.35263157894737,28.03
5054,84.35263157894737,45.61
5055,84.35263157894737,75.68
5056,93.77441860465117,93.97
5057,93.77441860465117,101.86
5058,93.77441860465117,109.07
5059,93.77441860465117,109.0
5060,93.77441860465117,104.0
5061,93.77441860465117,92.41
5062,93.77441860465117,88.93
5063,84.35263157894737,82.11
5064,84.35263157894737,79.0
5065,84.35263157894737,77.27
5066,84.35263157894737,78.51
5067,93.77441860465117,85.43
5068,93.77441860465117,98.14
5069,93.77441860465117,100.46
5070,93.77441860465117,94.09
5071,93.77441860465117,88.91
5072,84.35263157894737,74.17
5073,84.35263157894737,70.04
5074,84.35263157894737,61.15
5075,84.35263157894737,48.05
5076,84.35263157894737,35.06
5077,84.35263157894737,55.07
5078,84.35263157894737,72.43
5079,93.77441860465117,84.56
5080,93.77441860465117,96.9
5081,100.29807692307692,111.92
5082,100.29807692307692,128.27
5083,100.29807692307692,125.11
5084,100.29807692307692,114.16
5085,93.77441860465117,102.79
5086,93.77441860465117,105.31
5087,93.77441860465117,98.54
5088,93.77441860465117,92.15
5089,93.77441860465117,89.17
5090,93.77441860465117,94.21
5091,93.77441860465117,100.58
5092,100.29807692307692,106.69
5093,100.29807692307692,110.71
5094,100.29807692307692,106.64
5095,100.29807692307692,103.67
5096,93.77441860465117,97.95
5097,93.77441860465117,84.1
5098,84.35263157894737,77.05
5099,84.35263157894737,61.97
5100,84.35263157894737,49.06
5101,84.35263157894737,49.1
5102,84.35263157894737,69.93
5103,84.35263157894737,83.59
5104,93.77441860465117,96.45
5105,100.29807692307692,109.51
5106,100.29807692307692,119.23
5107,100.29807692307692,117.51
5108,100.29807692307692,110.72
5109,93.77441860465117,102.73
5110,93.77441860465117,104.47
5111,93.77441860465117,100.32
5112,93.77441860465117,97.79
5113,93.77441860465117,92.16
5114,93.77441860465117,91.29
5115,93.77441860465117,90.77
5116,93.77441860465117,89.67
5117,93.77441860465117,84.7
5118,93.77441860465117,78.4
5119,84.35263157894737,65.68
5120,84.35263157894737,31.09
5121,84.35263157894737,5.68
5122,70.97028844186048,2.95
5123,70.97028844186048,0.0
5124,70.97028844186048,0.0
5125,70.97028844186048,0.0
5126,70.97028844186048,5.3
5127,70.97028844186048,60.69
5128,84.35263157894737,91.32
5129,93.77441860465117,102.0
5130,93.77441860465117,109.49
5131,93.77441860465117,108.42
5132,93.77441860465117,104.34
5133,93.77441860465117,95.0
5134,84.35263157894737,85.09
5135,84.35263157894737,77.52
5136,84.35263157894737,71.95
5137,84.35263157894737,68.14
5138,84.35263157894737,65.77
5139,84.35263157894737,59.98
5140,84.35263157894737,46.8
5141,84.35263157894737,26.0
5142,84.35263157894737,6.16
5143,84.35263157894737,0.0
5144,70.97028844186048,-1.01
5145,70.97028844186048,-2.1
5146,70.97028844186048,-3.0
5147,70.97028844186048,-9.9
5148,70.97028844186048,-10.08
5149,70.97028844186048,-4.98
5150,70.97028844186048,-1.5
5151,70.97028844186048,3.61
5152,84.35263157894737,71.13
5153,84.35263157894737,88.13
5154,93.77441860465117,97.87
5155,93.77441860465117,95.99
5156,84.35263157894737,97.3
5157,84.35263157894737,85.09
5158,84.35263157894737,81.05
5159,84.35263157894737,70.07
5160,84.35263157894737,69.97
5161,84.35263157894737,70.62
5162,84.35263157894737,74.03
5163,84.35263157894737,82.94
5164,93.77441860465117,95.12
5165,93.77441860465117,102.72
5166,93.77441860465117,101.44
5167,93.77441860465117,97.05
5168,93.77441860465117,80.05
5169,93.77441860465117,56.33
5170,84.35263157894737,14.84
5171,70.97028844186048,4.05
5172,70.97028844186048,0.66
5173,70.97028844186048,0.02
5174,84.35263157894737,22.09
5175,84.35263157894737,67.24
5176,93.77441860465117,80.91
5177,93.77441860465117,84.54
5178,93.77441860465117,80.21
5179,93.77441860465117,72.7
5180,84.35263157894737,66.63
5181,84.35263157894737,47.69
5182,70.97028844186048,21.52
5183,70.97028844186048,15.34
5184,70.97028844186048,15.9
5185,84.35263157894737,23.96
5186,84.35263157894737,54.47
5187,84.35263157894737,76.19
5188,93.77441860465117,92.25
5189,93.77441860465117,92.08
5190,93.77441860465117,74.74
5191,93.77441860465117,3.89
5192,84.35263157894737,-0.21
5193,84.35263157894737,-2.01
5194,84.35263157894737,-4.94
5195,70.97028844186048,-9.5
5196,70.97028844186048,-11.83
5197,70.97028844186048,-9.92
5198,70.97028844186048,-5.07
5199,70.97028844186048,-0.52
5200,70.97028844186048,1.07
5201,84.35263157894737,72.48
5202,91.53846308479532,89.97
5203,91.53846308479532,107.15
5204,84.35263157894737,87.18
5205,84.35263157894737,81.0
5206,84.35263157894737,75.13
5207,84.35263157894737,59.89
5208,84.35263157894737,60.76
5209,84.35263157894737,61.01
5210,84.35263157894737,60.35
5211,84.35263157894737,81.7
5212,93.77441860465117,103.77
5213,93.77441860465117,102.94
5214,93.77441860465117,83.94
5215,84.35263157894737,27.74
5216,70.97028844186048,-0.01
5217,70.97028844186048,-2.05
5218,70.97028844186048,-8.47
5219,70.97028844186048,-11.79
5220,70.97028844186048,-6.0
5221,70.97028844186048,-3.11
5222,70.97028844186048,-1.01
5223,84.35263157894737,52.15
5224,93.77441860465117,97.19
5225,100.29807692307692,113.7
5226,100.29807692307692,170.16
5227,100.29807692307692,157.08
5228,100.29807692307692,110.0
5229,100.29807692307692,101.6
5230,100.29807692307692,97.58
5231,100.29807692307692,97.04
5232,93.77441860465117,91.44
5233,93.77441860465117,88.79
5234,93.77441860465117,88.93
5235,100.29807692307692,92.85
5236,100.29807692307692,107.46
5237,100.29807692307692,106.5
5238,93.77441860465117,100.48
5239,93.77441860465117,77.63
5240,84.35263157894737,22.23
5241,75.90804542307693,0.0
5242,75.90804542307693,-0.12
5243,75.90804542307693,-1.99
5244,75.90804542307693,-0.29
5245,75.90804542307693,-0.01
5246,75.90804542307693,2.0
5247,84.35263157894737,65.59
5248,93.77441860465117,94.23
5249,100.29807692307692,111.95
5250,100.29807692307692,141.94
5251,100.29807692307692,127.5
5252,100.29807692307692,110.0
5253,100.29807692307692,101.28
5254,93.77441860465117,93.9
5255,93.77441860465117,89.49
5256,93.77441860465117,86.13
5257,93.77441860465117,82.66
5258,93.77441860465117,81.45
5259,93.77441860465117,91.14
5260,100.29807692307692,100.43
5261,100.29807692307692,103.05
5262,93.77441860465117,109.14
5263,93.77441860465117,89.9
5264,84.35263157894737,66.0
5265,75.90804542307693,8.39
5266,75.90804542307693,0.0
5267,75.90804542307693,-0.01
5268,75.90804542307693,-0.02
5269,75.90804542307693,-0.01
5270,75.90804542307693,10.49
5271,84.35263157894737,71.74
5272,93.77441860465117,103.86
5273,100.29807692307692,113.97
5274,100.29807692307692,144.62
5275,100.29807692307692,151.51
5276,100.29807692307692,121.59
5277,100.29807692307692,108.46
5278,100.29807692307692,101.93
5279,100.29807692307692,100.43
5280,100.29807692307692,99.94
5281,100.29807692307692,97.8
5282,100.29807692307692,96.87
5283,100.29807692307692,97.01
5284,93.77441860465117,97.26
5285,93.77441860465117,93.45
5286,93.77441860465117,70.19
5287,84.35263157894737,15.34
5288,84.35263157894737,-0.02
5289,63.83893784210527,-1.0
5290,63.83893784210527,-6.63
5291,63.83893784210526,-15.14
5292,63.83893784210526,-15.37
5293,63.83893784210526,-4.1
5294,63.83893784210527,-0.04
5295,63.83893784210527,6.29
5296,84.35263157894737,85.9
5297,84.35263157894737,104.2
5298,84.35263157894737,127.62
5299,84.35263157894737,119.31
5300,84.35263157894737,107.89
5301,84.35263157894737,94.97
5302,84.35263157894737,84.79
5303,84.35263157894737,83.23
5304,84.35263157894737,83.1
5305,84.35263157894737,77.95
5306,84.35263157894737,80.68
5307,84.35263157894737,83.69
5308,84.35263157894737,82.27
5309,84.35263157894737,74.7
5310,84.35263157894737,26.36
5311,-0.1175510204081631,-0.01
5312,-1.0,-3.11
5313,-1.0,-15.6
5314,-1.0,-40.03
5315,-1.0,-61.08
5316,-1.0,-50.94
5317,-1.0,-22.12
5318,-1.0,-1.21
5319,-0.1175510204081631,2.13
5320,84.35263157894737,82.64
5321,93.77441860465117,108.55
5322,93.77441860465117,118.95
5323,93.77441860465117,122.45
5324,93.77441860465117,106.98
5325,93.77441860465117,98.9
5326,93.77441860465117,99.82
5327,93.77441860465117,91.97
5328,93.77441860465117,87.44
5329,93.77441860465117,85.19
5330,93.77441860465117,92.85
5331,93.77441860465117,103.51
5332,93.77441860465117,129.22
5333,93.77441860465117,133.49
5334,93.77441860465117,105.35
5335,93.77441860465117,90.75
5336,84.35263157894737,50.0
5337,70.97028844186048,2.54
5338,70.97028844186048,0.0
5339,70.97028844186048,0.0
5340,70.97028844186048,0.0
5341,70.97028844186048,9.0
5342,84.35263157894737,56.14
5343,93.77441860465117,92.25
5344,100.29807692307692,108.26
5345,100.29807692307692,154.0
5346,100.29807692307692,191.95
5347,100.29807692307692,138.88
5348,100.29807692307692,108.87
5349,100.29807692307692,96.0
5350,93.77441860465117,93.0
5351,93.77441860465117,89.67
5352,93.77441860465117,85.41
5353,93.77441860465117,85.13
5354,93.77441860465117,86.48
5355,100.29807692307692,93.97
5356,100.29807692307692,106.91
5357,100.29807692307692,104.63
5358,93.77441860465117,98.71
5359,93.77441860465117,92.49
5360,84.35263157894737,79.53
5361,84.35263157894737,40.41
5362,75.90804542307693,8.38
5363,75.90804542307693,3.0
5364,75.90804542307693,5.15
5365,75.90804542307693,35.05
5366,84.35263157894737,73.12
5367,93.77441860465117,94.06
5368,100.29807692307692,106.1
5369,100.29807692307692,149.31
5370,100.29807692307692,156.16
5371,100.29807692307692,140.4
5372,93.77441860465117,114.07
5373,93.77441860465117,97.73
5374,93.77441860465117,95.72
5375,93.77441860465117,90.0
5376,93.77441860465117,86.89
5377,93.77441860465117,84.71
5378,93.77441860465117,87.07
5379,100.29807692307692,93.3
5380,100.29807692307692,108.87
5381,100.29807692307692,107.52
5382,100.29807692307692,105.87
5383,93.77441860465117,93.6
5384,84.35263157894737,89.26
5385,84.35263157894737,68.2
5386,75.90804542307693,44.29
5387,75.90804542307693,27.89
5388,75.90804542307693,41.66
5389,84.35263157894737,70.9
5390,84.35263157894737,84.3
5391,93.77441860465117,96.64
5392,100.29807692307692,115.34
5393,100.29807692307692,193.3
5394,100.29807692307692,226.64
5395,100.29807692307692,154.52
5396,100.29807692307692,123.21
5397,100.29807692307692,106.27
5398,100.29807692307692,98.1
5399,100.29807692307692,92.0
5400,100.29807692307692,88.45
5401,100.29807692307692,88.2
5402,100.29807692307692,88.53
5403,100.29807692307692,97.52
5404,100.29807692307692,107.94
5405,100.29807692307692,109.92
5406,100.29807692307692,99.51
5407,93.77441860465117,91.1
5408,93.77441860465117,81.26
5409,84.35263157894737,67.57
5410,84.35263157894737,54.09
5411,84.35263157894737,41.02
5412,84.35263157894737,54.9
5413,84.35263157894737,69.43
5414,93.77441860465117,78.99
5415,93.77441860465117,97.22
5416,100.29807692307692,115.54
5417,100.29807692307692,233.8
5418,100.29807692307692,283.89
5419,100.29807692307692,155.84
5420,100.29807692307692,120.71
5421,100.29807692307692,105.95
5422,100.29807692307692,99.59
5423,100.29807692307692,98.97
5424,100.29807692307692,93.9
5425,100.29807692307692,90.33
5426,100.29807692307692,92.0
5427,100.29807692307692,96.91
5428,100.29807692307692,101.66
5429,100.29807692307692,101.31
5430,100.29807692307692,96.6
5431,93.77441860465117,83.47
5432,84.35263157894737,43.9
5433,84.35263157894737,3.0
5434,70.97028844186048,0.08
5435,70.97028844186048,0.0
5436,70.97028844186048,0.0
5437,70.97028844186048,1.72
5438,84.35263157894737,27.66
5439,84.35263157894737,77.96
5440,93.77441860465117,105.89
5441,93.77441860465117,114.38
5442,93.77441860465117,124.01
5443,93.77441860465117,111.5
5444,93.77441860465117,105.94
5445,93.77441860465117,95.96
